experiment_id,alpha,bits,subband_order,image,psnr,ssim,mse,nonblind_ber,nonblind_bit_accuracy,blind_ber,blind_bit_accuracy,blind_exact,t_embed_ms,t_nonblind_ms,t_blind_ms,model_version
matrix-20260918-025538-98a873,0.005,16,LL,0808,49.8177,0.997328,0.678126,0.0,1.0,0.25,0.75,0,2.15,3.25,3.17,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0809,47.9379,0.999006,1.045431,0.0,1.0,0.3125,0.6875,0,2.18,3.36,3.12,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0810,47.9342,0.99842,1.04631,0.0,1.0,0.375,0.625,0,2.19,3.24,3.14,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0811,50.1815,0.998464,0.623637,0.0,1.0,0.5625,0.4375,0,2.22,3.27,3.24,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0812,48.6208,0.998329,0.893316,0.0,1.0,0.25,0.75,0,2.19,3.3,3.17,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0813,48.66,0.998788,0.885274,0.0,1.0,0.5625,0.4375,0,2.2,3.37,3.25,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0814,51.4928,0.998374,0.461105,0.125,0.875,0.5625,0.4375,0,2.18,3.21,3.1,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0815,49.3239,0.998951,0.759791,0.0,1.0,0.3125,0.6875,0,2.17,3.27,3.2,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0816,47.9844,0.998577,1.034281,0.0,1.0,0.5625,0.4375,0,2.21,3.26,3.19,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0817,48.0907,0.998607,1.009282,0.0,1.0,0.4375,0.5625,0,2.19,3.39,3.15,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0818,47.7033,0.998052,1.103455,0.0,1.0,0.5,0.5,0,2.23,3.29,3.1,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0819,48.3249,0.999013,0.956284,0.0,1.0,0.3125,0.6875,0,2.15,3.24,3.07,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0820,48.3698,0.999335,0.946457,0.0,1.0,0.5,0.5,0,2.21,3.29,3.18,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0821,49.0572,0.999375,0.807912,0.125,0.875,0.3125,0.6875,0,2.14,3.28,3.17,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0822,50.3957,0.999344,0.593618,0.0,1.0,0.5,0.5,0,2.16,3.32,3.14,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0823,47.5454,0.996003,1.144307,0.0,1.0,0.1875,0.8125,0,2.14,3.26,3.08,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0824,48.7175,0.998878,0.873632,0.0,1.0,0.5625,0.4375,0,2.18,3.32,3.16,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0825,47.958,0.999215,1.040583,0.0,1.0,0.375,0.625,0,2.22,3.26,3.1,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0826,48.4216,0.998351,0.935226,0.0,1.0,0.4375,0.5625,0,2.15,3.28,3.12,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0827,52.9653,0.99776,0.328512,0.0625,0.9375,0.3125,0.6875,0,2.18,3.21,3.03,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0828,52.8209,0.99894,0.339615,0.0,1.0,0.3125,0.6875,0,2.23,3.33,3.16,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0829,48.8172,0.99751,0.853811,0.0,1.0,0.5,0.5,0,2.16,3.33,3.12,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0830,47.5343,0.997712,1.147217,0.0,1.0,0.625,0.375,0,2.16,3.31,3.11,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0831,49.7923,0.998951,0.682098,0.0,1.0,0.5,0.5,0,2.17,3.24,3.55,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0832,49.2188,0.998871,0.778402,0.0,1.0,0.375,0.625,0,2.3,3.36,3.69,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0833,47.8203,0.999493,1.074107,0.0,1.0,0.3125,0.6875,0,2.27,3.23,3.27,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0834,48.3642,0.998543,0.947678,0.0,1.0,0.5625,0.4375,0,2.39,3.37,3.25,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0835,49.2994,0.999056,0.764084,0.0,1.0,0.375,0.625,0,2.23,3.29,3.13,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0836,47.9115,0.999105,1.051788,0.0,1.0,0.375,0.625,0,2.22,3.28,3.15,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0837,49.7754,0.999394,0.684759,0.0,1.0,0.4375,0.5625,0,2.21,3.33,3.17,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0838,49.4543,0.997632,0.737305,0.0,1.0,0.3125,0.6875,0,2.16,3.27,3.19,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0839,51.1364,0.991391,0.500539,0.0,1.0,0.3125,0.6875,0,2.13,3.19,3.17,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0840,50.6093,0.999367,0.56513,0.0,1.0,0.625,0.375,0,2.24,3.4,3.11,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0841,50.7709,0.998101,0.54449,0.0,1.0,0.375,0.625,0,2.14,3.37,3.15,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0842,47.6734,0.998907,1.111059,0.0,1.0,0.75,0.25,0,2.18,3.26,3.16,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0843,56.2164,0.999844,0.155396,0.0,1.0,0.3125,0.6875,0,1.81,2.61,2.85,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0844,47.2134,0.997431,1.235204,0.0,1.0,0.3125,0.6875,0,2.16,3.28,3.11,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0845,48.72,0.999202,0.873133,0.0,1.0,0.5625,0.4375,0,2.15,3.33,3.11,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0846,49.3913,0.99933,0.748077,0.0,1.0,0.25,0.75,0,2.21,3.3,3.08,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0847,48.5128,0.998967,0.915807,0.125,0.875,0.4375,0.5625,0,2.19,3.28,3.11,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0848,48.6493,0.998185,0.887461,0.0,1.0,0.5,0.5,0,2.17,3.4,3.22,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0849,48.8212,0.999572,0.853022,0.0,1.0,0.4375,0.5625,0,2.19,3.29,3.13,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0850,48.6895,0.998707,0.879293,0.0,1.0,0.375,0.625,0,2.17,3.26,3.08,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0851,50.8264,0.994681,0.537582,0.0,1.0,0.3125,0.6875,0,2.22,3.28,3.14,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0852,53.5243,0.997377,0.288834,0.4375,0.5625,0.75,0.25,0,2.18,3.34,3.07,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0853,49.9413,0.996909,0.659098,0.0,1.0,0.625,0.375,0,2.13,3.22,3.2,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0854,47.6124,0.99875,1.12679,0.0,1.0,0.5625,0.4375,0,2.18,3.26,3.12,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0855,48.2391,0.998516,0.975377,0.0,1.0,0.375,0.625,0,2.18,3.31,3.13,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0856,52.1605,0.998496,0.395396,0.0,1.0,0.6875,0.3125,0,2.19,3.3,3.13,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0857,47.8464,0.997732,1.067688,0.0,1.0,0.5625,0.4375,0,2.21,3.25,3.07,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0858,51.0839,0.998143,0.506632,0.0,1.0,0.6875,0.3125,0,2.15,3.34,3.17,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0859,47.4604,0.998987,1.166921,0.0,1.0,0.3125,0.6875,0,2.19,3.29,3.29,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0860,49.0359,0.999454,0.811885,0.0,1.0,0.625,0.375,0,2.18,3.36,3.06,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0861,50.3065,0.998745,0.605942,0.0,1.0,0.5,0.5,0,2.21,3.25,3.11,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0862,47.484,0.997742,1.160599,0.0,1.0,0.5625,0.4375,0,2.16,3.26,3.12,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0863,47.8651,0.998647,1.06309,0.0,1.0,0.375,0.625,0,2.24,3.27,3.12,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0864,50.4886,0.999152,0.58106,0.0,1.0,0.3125,0.6875,0,2.14,3.31,3.16,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0865,48.4286,0.999042,0.933736,0.0,1.0,0.6875,0.3125,0,2.13,3.58,3.31,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0866,47.5363,0.999354,1.146713,0.0,1.0,0.25,0.75,0,2.21,3.27,3.24,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0867,48.5575,0.999192,0.906418,0.0,1.0,0.3125,0.6875,0,2.19,3.28,3.13,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0868,48.0953,0.99989,1.008204,0.0,1.0,0.5,0.5,0,2.11,3.17,3.09,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0869,48.446,0.998411,0.930003,0.0,1.0,0.5,0.5,0,2.15,3.25,3.09,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0870,48.5808,0.999429,0.901571,0.0,1.0,0.4375,0.5625,0,2.17,3.28,3.16,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0871,47.9355,0.999084,1.046,0.0,1.0,0.25,0.75,0,2.24,3.38,3.17,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0872,47.9816,0.999351,1.034953,0.0,1.0,0.25,0.75,0,2.15,3.27,3.16,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0873,49.0669,0.998915,0.806107,0.125,0.875,0.375,0.625,0,2.16,3.38,3.2,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0874,47.2941,0.998608,1.212468,0.0,1.0,0.5625,0.4375,0,2.21,3.3,3.13,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0875,49.5945,0.999466,0.713882,0.0,1.0,0.25,0.75,0,2.19,3.44,3.19,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0876,51.9637,0.998893,0.413727,0.0,1.0,0.5,0.5,0,2.24,3.3,3.13,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0877,53.6222,0.998409,0.282394,0.0,1.0,0.375,0.625,0,2.19,3.28,3.11,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0878,47.5022,0.999226,1.155731,0.0,1.0,0.625,0.375,0,2.18,3.32,3.13,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0879,48.8986,0.99711,0.837957,0.0,1.0,0.625,0.375,0,2.15,3.22,3.09,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0880,48.5342,0.998095,0.91129,0.0,1.0,0.4375,0.5625,0,2.16,3.25,3.08,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0881,47.2482,0.998192,1.225357,0.0,1.0,0.5,0.5,0,2.15,3.23,3.1,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0882,48.8405,0.998493,0.849248,0.0,1.0,0.3125,0.6875,0,2.18,3.33,3.16,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0883,48.1646,0.998889,0.992259,0.0,1.0,0.25,0.75,0,2.17,3.38,3.09,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0884,48.9579,0.999156,0.826599,0.0,1.0,0.375,0.625,0,2.22,3.29,3.07,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0885,49.8004,0.998467,0.680827,0.0,1.0,0.3125,0.6875,0,2.14,3.41,3.21,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0886,49.0271,0.9977,0.813527,0.0,1.0,0.6875,0.3125,0,2.2,3.28,3.11,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0887,48.1833,0.997772,0.987981,0.0,1.0,0.4375,0.5625,0,2.17,3.26,3.1,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0888,48.5316,0.999163,0.91185,0.125,0.875,0.375,0.625,0,2.22,3.26,3.19,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0889,48.1303,0.999541,1.000117,0.0,1.0,0.5625,0.4375,0,2.15,3.37,3.19,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0890,47.822,0.99834,1.0737,0.0,1.0,0.5,0.5,0,2.18,3.24,3.11,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0891,47.8855,0.999122,1.058121,0.0,1.0,0.4375,0.5625,0,2.15,3.24,3.11,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0892,47.8853,0.999554,1.058156,0.0,1.0,0.375,0.625,0,2.26,3.32,3.17,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0893,50.5042,0.998215,0.578979,0.0,1.0,0.375,0.625,0,2.13,3.34,3.18,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0894,47.353,0.998432,1.196142,0.0,1.0,0.4375,0.5625,0,2.23,3.27,3.15,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0895,48.8681,0.999016,0.843857,0.0,1.0,0.1875,0.8125,0,2.19,3.38,3.19,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0896,46.6755,0.996431,1.398066,0.0,1.0,0.5,0.5,0,2.16,3.23,3.1,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0897,49.7006,0.999756,0.696655,0.0,1.0,0.25,0.75,0,2.21,3.41,3.16,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0898,46.8248,0.996545,1.35084,0.0,1.0,0.375,0.625,0,2.14,3.26,3.12,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0899,50.0655,0.998409,0.640518,0.0,1.0,0.1875,0.8125,0,2.18,3.29,3.16,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,16,LL,0900,50.7365,0.997572,0.548823,0.0,1.0,0.3125,0.6875,0,2.17,3.3,3.16,models/windowed_cnn_grid/16bit_a0.005/windowed_cnn_best.pt@78c5d254bc88
matrix-20260918-025538-98a873,0.005,32,LL,0801,48.0655,0.999347,1.015147,0.0,1.0,0.34375,0.65625,0,2.19,3.31,3.61,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0802,49.1711,0.997705,0.786987,0.0,1.0,0.40625,0.59375,0,2.2,3.24,3.52,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0803,47.4323,0.998181,1.1745,0.0,1.0,0.34375,0.65625,0,2.16,3.23,3.48,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0804,47.8151,0.999201,1.075389,0.0,1.0,0.28125,0.71875,0,2.17,3.27,3.64,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0805,47.579,0.998999,1.135493,0.0,1.0,0.40625,0.59375,0,2.17,3.24,3.52,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0806,48.3756,0.996905,0.94519,0.0,1.0,0.375,0.625,0,2.17,3.27,3.56,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0807,49.3017,0.998351,0.763672,0.0,1.0,0.4375,0.5625,0,2.17,3.33,3.52,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0808,49.706,0.997075,0.695796,0.0,1.0,0.5625,0.4375,0,2.14,3.23,3.57,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0809,48.0141,0.998975,1.027232,0.0,1.0,0.4375,0.5625,0,2.19,3.28,3.6,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0810,47.9476,0.998439,1.043076,0.0,1.0,0.4375,0.5625,0,2.17,3.28,3.56,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0811,50.1352,0.998272,0.630315,0.0,1.0,0.5,0.5,0,2.18,3.32,3.53,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0812,48.1332,0.99827,0.999446,0.0,1.0,0.375,0.625,0,2.15,3.27,3.56,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0813,48.7454,0.998595,0.868032,0.0,1.0,0.34375,0.65625,0,2.17,3.2,3.59,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0814,51.4989,0.998389,0.460454,0.0625,0.9375,0.28125,0.71875,0,2.13,3.25,3.53,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0815,49.6117,0.999004,0.711075,0.0,1.0,0.40625,0.59375,0,2.15,3.27,3.52,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0816,47.9142,0.998541,1.051142,0.0,1.0,0.46875,0.53125,0,2.16,3.26,3.58,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0817,48.1301,0.998573,1.000168,0.0,1.0,0.40625,0.59375,0,2.16,3.28,3.53,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0818,47.6973,0.998218,1.104965,0.0625,0.9375,0.3125,0.6875,0,2.21,3.25,3.57,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0819,48.4752,0.999012,0.923762,0.0,1.0,0.28125,0.71875,0,2.16,3.27,3.54,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0820,48.3218,0.99935,0.956965,0.0,1.0,0.40625,0.59375,0,2.2,3.3,3.59,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0821,49.0764,0.999345,0.804347,0.03125,0.96875,0.3125,0.6875,0,2.17,3.31,3.61,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0822,50.186,0.999263,0.622991,0.03125,0.96875,0.40625,0.59375,0,2.17,3.32,3.58,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0823,48.0662,0.997565,1.014979,0.0,1.0,0.59375,0.40625,0,2.15,3.24,3.53,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0824,48.5346,0.998884,0.911224,0.0,1.0,0.25,0.75,0,2.16,3.27,3.57,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
matrix-20260918-025538-98a873,0.005,32,LL,0825,47.9505,0.999214,1.042399,0.0,1.0,0.46875,0.53125,0,2.16,3.28,3.51,models/windowed_cnn_grid/32bit_a0.005/windowed_cnn_best.pt@1c3ef3c96e36
